protocol,noise_model,parameter,circuit_label,n_failed_test_rounds,decoded_output,correct_value,match,computation_outcomes_count
FK12,malicious,0.65,circuit4361.qasm,33,0.0,0,✓,"{'100': 38, '000': 37, '011': 16, '111': 9}"
FK12,malicious,0.65,circuit7892.qasm,31,0.0,1,✗,"{'001': 38, '010': 10, '101': 24, '110': 11, '111': 11, '100': 2, '000': 2, '011': 2}"
FK12,malicious,0.65,circuit5525.qasm,31,1.0,1,✓,"{'100': 28, '110': 26, '010': 28, '000': 18}"
FK12,malicious,0.65,circuit0138.qasm,36,0.0,1,✗,"{'010': 43, '000': 13, '100': 18, '110': 26}"
FK12,malicious,0.65,circuit6783.qasm,27,1.0,0,✗,"{'001': 13, '000': 18, '011': 11, '110': 5, '101': 28, '010': 5, '111': 5, '100': 15}"
FK12,malicious,0.65,circuit7085.qasm,28,1.0,0,✗,"{'111': 48, '000': 15, '011': 27, '100': 10}"
FK12,malicious,0.65,circuit2788.qasm,43,0.0,1,✗,"{'101': 14, '010': 37, '011': 9, '110': 20, '111': 5, '001': 13, '100': 2}"
FK12,malicious,0.65,circuit4214.qasm,21,1.0,1,✓,"{'101': 17, '010': 7, '110': 29, '000': 9, '001': 31, '100': 6, '011': 1}"
FK12,malicious,0.65,circuit4346.qasm,36,0.0,1,✗,"{'111': 31, '011': 51, '100': 9, '000': 9}"
FK12,malicious,0.65,circuit8996.qasm,31,,0,✗,"{'011': 17, '111': 13, '101': 27, '010': 13, '001': 13, '100': 5, '110': 5, '000': 7}"
FK12,malicious,0.65,circuit4963.qasm,35,1.0,0,✗,"{'110': 45, '010': 13, '001': 18, '000': 1, '011': 2, '101': 15, '100': 6}"
FK12,malicious,0.65,circuit2069.qasm,36,1.0,1,✓,"{'100': 34, '001': 2, '110': 2, '011': 5, '111': 13, '000': 37, '010': 2, '101': 5}"
FK12,malicious,0.65,circuit8043.qasm,33,,1,✗,"{'110': 33, '010': 38, '101': 5, '001': 8, '100': 10, '011': 2, '000': 2, '111': 2}"
FK12,malicious,0.65,circuit6756.qasm,35,0.0,0,✓,"{'110': 36, '011': 7, '000': 10, '010': 30, '001': 5, '111': 4, '100': 5, '101': 3}"
FK12,malicious,0.65,circuit7253.qasm,37,0.0,1,✗,"{'010': 39, '000': 17, '100': 18, '110': 15, '001': 4, '101': 3, '111': 3, '011': 1}"
FK12,malicious,0.65,circuit5450.qasm,38,1.0,0,✗,"{'111': 50, '011': 26, '000': 15, '100': 9}"
FK12,malicious,0.65,circuit7443.qasm,37,,0,✗,"{'110': 38, '010': 26, '000': 6, '011': 1, '101': 7, '001': 17, '100': 5}"
FK12,malicious,0.65,circuit1112.qasm,27,0.0,1,✗,"{'100': 23, '000': 36, '111': 14, '011': 11, '110': 8, '010': 6, '001': 1, '101': 1}"
FK12,malicious,0.65,circuit6034.qasm,34,0.0,1,✗,"{'011': 60, '111': 40}"
FK12,malicious,0.7000000000000001,circuit5463.qasm,39,0.0,0,✓,"{'100': 3, '111': 46, '000': 25, '011': 26}"
FK12,malicious,0.7000000000000001,circuit8843.qasm,39,0.0,1,✗,"{'011': 11, '111': 18, '000': 41, '100': 30}"
FK12,malicious,0.7000000000000001,circuit3966.qasm,39,0.0,1,✗,"{'001': 60, '101': 34, '000': 4, '100': 2}"
FK12,malicious,0.7000000000000001,circuit2875.qasm,38,0.0,1,✗,"{'001': 20, '000': 7, '111': 20, '010': 6, '011': 22, '110': 6, '100': 5, '101': 14}"
FK12,malicious,0.7000000000000001,circuit5231.qasm,33,1.0,0,✗,"{'000': 5, '001': 34, '101': 50, '100': 11}"
FK12,malicious,0.7000000000000001,circuit6764.qasm,43,1.0,0,✗,"{'000': 24, '100': 52, '111': 11, '011': 13}"
FK12,malicious,0.7000000000000001,circuit9797.qasm,25,1.0,0,✗,"{'110': 14, '100': 45, '010': 22, '000': 19}"
FK12,malicious,0.7000000000000001,circuit3874.qasm,29,0.0,1,✗,"{'010': 47, '110': 21, '011': 4, '101': 13, '001': 5, '111': 1, '000': 5, '100': 4}"
FK12,malicious,0.7000000000000001,circuit9941.qasm,38,1.0,0,✗,"{'000': 8, '101': 6, '110': 34, '100': 7, '111': 18, '010': 12, '011': 10, '001': 5}"
FK12,malicious,0.7000000000000001,circuit2569.qasm,31,0.0,1,✗,"{'011': 40, '101': 11, '010': 7, '001': 7, '111': 20, '100': 9, '110': 2, '000': 4}"
FK12,malicious,0.7000000000000001,circuit8872.qasm,34,1.0,0,✗,"{'110': 15, '100': 42, '000': 20, '010': 23}"
FK12,malicious,0.7000000000000001,circuit0970.qasm,36,1.0,0,✗,"{'110': 32, '010': 29, '100': 19, '000': 9, '101': 4, '011': 2, '001': 2, '111': 3}"
FK12,malicious,0.7000000000000001,circuit0389.qasm,36,0.0,1,✗,"{'010': 43, '100': 22, '110': 19, '111': 1, '000': 13, '001': 1, '011': 1}"
FK12,malicious,0.7000000000000001,circuit9534.qasm,41,0.0,1,✗,"{'001': 17, '010': 13, '011': 12, '101': 16, '100': 21, '000': 14, '110': 5, '111': 2}"
FK12,malicious,0.7000000000000001,circuit7354.qasm,36,0.0,1,✗,"{'010': 58, '110': 26, '011': 13, '111': 3}"
FK12,malicious,0.7000000000000001,circuit6467.qasm,36,0.0,1,✗,"{'100': 9, '111': 13, '010': 24, '000': 17, '011': 9, '110': 7, '001': 12, '101': 9}"
FK12,malicious,0.7000000000000001,circuit0874.qasm,36,0.0,0,✓,"{'011': 10, '100': 29, '101': 14, '001': 14, '110': 1, '000': 23, '111': 5, '010': 4}"
FK12,malicious,0.7000000000000001,circuit2595.qasm,35,1.0,0,✗,"{'111': 50, '011': 25, '000': 10, '101': 3, '100': 3, '001': 6, '110': 2, '010': 1}"
FK12,malicious,0.7000000000000001,circuit0736.qasm,37,1.0,0,✗,"{'100': 19, '111': 29, '110': 7, '101': 4, '011': 14, '010': 6, '001': 7, '000': 14}"
FK12,malicious,0.7000000000000001,circuit7844.qasm,42,0.0,1,✗,"{'110': 18, '111': 10, '010': 29, '001': 16, '100': 15, '101': 6, '000': 5, '011': 1}"
FK12,malicious,0.7000000000000001,circuit9496.qasm,27,1.0,1,✓,"{'111': 19, '011': 27, '100': 18, '101': 19, '000': 8, '001': 4, '010': 5}"
FK12,malicious,0.7000000000000001,circuit7404.qasm,44,,1,✗,"{'111': 31, '011': 38, '100': 19, '000': 12}"
FK12,malicious,0.7000000000000001,circuit1761.qasm,37,0.0,1,✗,"{'001': 43, '101': 22, '111': 25, '011': 10}"
FK12,malicious,0.7000000000000001,circuit0614.qasm,37,0.0,1,✗,"{'110': 29, '010': 42, '000': 2, '011': 3, '100': 3, '101': 15, '001': 4, '111': 2}"
FK12,malicious,0.7000000000000001,circuit3217.qasm,35,1.0,1,✓,"{'100': 13, '011': 39, '000': 4, '111': 34, '010': 4, '110': 2, '001': 2, '101': 2}"
FK12,malicious,0.7000000000000001,circuit6682.qasm,28,0.0,1,✗,"{'011': 47, '111': 27, '100': 20, '000': 6}"
FK12,malicious,0.7000000000000001,circuit4894.qasm,37,1.0,0,✗,"{'110': 39, '010': 27, '101': 18, '001': 16}"
FK12,malicious,0.7000000000000001,circuit9992.qasm,34,1.0,0,✗,"{'010': 14, '000': 16, '110': 18, '100': 14, '101': 8, '111': 11, '011': 9, '001': 10}"
FK12,malicious,0.7000000000000001,circuit7338.qasm,37,0.0,1,✗,"{'011': 23, '110': 11, '000': 14, '111': 24, '010': 12, '100': 11, '101': 3, '001': 2}"
FK12,malicious,0.7000000000000001,circuit1233.qasm,42,1.0,0,✗,"{'111': 29, '011': 21, '010': 6, '110': 18, '001': 6, '000': 9, '100': 8, '101': 3}"
FK12,malicious,0.7000000000000001,circuit9978.qasm,42,1.0,1,✓,"{'001': 6, '101': 26, '010': 2, '111': 18, '000': 4, '011': 35, '100': 4, '110': 5}"
FK12,malicious,0.7000000000000001,circuit1952.qasm,24,0.0,1,✗,"{'111': 27, '011': 46, '010': 16, '110': 11}"
FK12,malicious,0.7000000000000001,circuit8928.qasm,39,1.0,0,✗,"{'000': 3, '101': 50, '001': 12, '111': 8, '010': 6, '110': 6, '011': 9, '100': 6}"
FK12,malicious,0.7000000000000001,circuit8080.qasm,44,0.0,1,✗,"{'011': 22, '010': 29, '110': 15, '100': 3, '001': 3, '000': 4, '111': 13, '101': 11}"
FK12,malicious,0.7000000000000001,circuit5723.qasm,29,0.0,1,✗,"{'010': 4, '111': 14, '101': 23, '001': 32, '011': 19, '100': 2, '110': 6}"
FK12,malicious,0.7000000000000001,circuit4013.qasm,36,1.0,0,✗,"{'110': 12, '100': 17, '011': 13, '000': 11, '111': 16, '101': 9, '010': 13, '001': 9}"
FK12,malicious,0.7000000000000001,circuit3926.qasm,36,0.0,0,✓,"{'100': 6, '111': 43, '011': 50, '000': 1}"
FK12,malicious,0.7000000000000001,circuit6073.qasm,31,0.0,1,✗,"{'101': 33, '001': 43, '111': 6, '110': 5, '010': 6, '011': 5, '000': 1, '100': 1}"
FK12,malicious,0.7000000000000001,circuit2622.qasm,35,1.0,0,✗,"{'101': 40, '110': 8, '001': 26, '011': 12, '100': 3, '010': 6, '111': 3, '000': 2}"
FK12,malicious,0.7000000000000001,circuit4617.qasm,32,0.0,1,✗,"{'000': 27, '001': 25, '101': 19, '010': 7, '110': 4, '011': 2, '100': 13, '111': 3}"
FK12,malicious,0.7000000000000001,circuit4460.qasm,32,1.0,0,✗,"{'100': 45, '111': 8, '011': 15, '000': 32}"
FK12,malicious,0.7000000000000001,circuit3513.qasm,37,0.0,1,✗,"{'110': 6, '101': 5, '111': 22, '100': 15, '000': 21, '011': 19, '010': 7, '001': 5}"
FK12,malicious,0.7000000000000001,circuit5351.qasm,38,1.0,0,✗,"{'001': 12, '110': 43, '010': 25, '101': 6, '000': 3, '011': 3, '111': 6, '100': 2}"
FK12,malicious,0.7000000000000001,circuit5990.qasm,35,0.0,1,✗,"{'011': 5, '010': 36, '001': 14, '110': 27, '101': 10, '111': 6, '100': 2}"
FK12,malicious,0.7000000000000001,circuit3406.qasm,40,1.0,0,✗,"{'010': 20, '110': 19, '101': 24, '001': 24, '100': 1, '111': 7, '000': 2, '011': 3}"
FK12,malicious,0.7000000000000001,circuit7046.qasm,38,1.0,0,✗,"{'011': 26, '111': 41, '101': 7, '110': 2, '000': 5, '100': 9, '001': 9, '010': 1}"
FK12,malicious,0.7000000000000001,circuit5794.qasm,23,1.0,0,✗,"{'111': 9, '011': 18, '000': 15, '100': 39, '110': 8, '010': 6, '101': 2, '001': 3}"
FK12,malicious,0.7000000000000001,circuit3928.qasm,42,0.0,1,✗,"{'011': 45, '100': 14, '111': 34, '000': 7}"
FK12,malicious,0.7000000000000001,circuit0354.qasm,35,1.0,0,✗,"{'100': 43, '011': 12, '001': 8, '000': 21, '111': 6, '010': 2, '110': 3, '101': 5}"
FK12,malicious,0.7000000000000001,circuit5594.qasm,37,0.0,1,✗,"{'111': 6, '010': 29, '001': 13, '100': 26, '110': 12, '011': 3, '000': 7, '101': 4}"
FK12,malicious,0.7000000000000001,circuit3927.qasm,32,0.0,1,✗,"{'101': 12, '010': 6, '011': 12, '001': 48, '111': 18, '100': 3, '110': 1}"
FK12,malicious,0.7000000000000001,circuit5377.qasm,34,0.0,0,✓,"{'011': 37, '100': 3, '001': 9, '000': 3, '111': 33, '110': 7, '010': 4, '101': 4}"
FK12,malicious,0.7000000000000001,circuit4065.qasm,36,1.0,0,✗,"{'110': 20, '010': 16, '011': 13, '001': 11, '111': 24, '100': 3, '000': 9, '101': 4}"
FK12,malicious,0.7000000000000001,circuit0338.qasm,37,0.0,0,✓,"{'000': 24, '011': 15, '111': 24, '001': 8, '110': 5, '100': 16, '010': 4, '101': 4}"
FK12,malicious,0.7000000000000001,circuit9699.qasm,35,0.0,1,✗,"{'000': 6, '001': 5, '011': 45, '010': 3, '111': 17, '101': 9, '100': 13, '110': 2}"
FK12,malicious,0.7000000000000001,circuit2149.qasm,34,0.0,1,✗,"{'100': 34, '000': 44, '111': 15, '011': 7}"
FK12,malicious,0.7000000000000001,circuit6984.qasm,29,0.0,1,✗,"{'010': 53, '111': 2, '101': 6, '100': 9, '110': 22, '000': 5, '001': 3}"
FK12,malicious,0.7000000000000001,circuit9745.qasm,36,0.0,1,✗,"{'001': 36, '011': 16, '100': 5, '101': 18, '111': 17, '110': 7, '000': 1}"
FK12,malicious,0.7000000000000001,circuit7117.qasm,31,0.0,1,✗,"{'101': 17, '011': 45, '010': 1, '111': 19, '001': 7, '100': 6, '110': 3, '000': 2}"
FK12,malicious,0.7000000000000001,circuit4800.qasm,31,0.0,1,✗,"{'001': 20, '101': 15, '111': 6, '010': 27, '110': 14, '100': 5, '000': 6, '011': 7}"
FK12,malicious,0.7000000000000001,circuit7303.qasm,41,1.0,0,✗,"{'101': 46, '011': 21, '111': 11, '001': 22}"
FK12,malicious,0.7000000000000001,circuit2890.qasm,32,0.0,0,✓,"{'001': 41, '101': 34, '111': 5, '011': 14, '010': 2, '000': 2, '110': 2}"
FK12,malicious,0.7000000000000001,circuit8792.qasm,39,1.0,0,✗,"{'010': 15, '001': 19, '101': 44, '111': 7, '011': 5, '000': 2, '110': 7, '100': 1}"
FK12,malicious,0.7000000000000001,circuit7116.qasm,33,1.0,0,✗,"{'100': 12, '000': 4, '011': 17, '010': 16, '101': 8, '110': 17, '111': 24, '001': 2}"
FK12,malicious,0.7000000000000001,circuit3701.qasm,36,0.0,1,✗,"{'001': 2, '110': 7, '100': 11, '111': 20, '011': 29, '000': 18, '101': 8, '010': 5}"
FK12,malicious,0.7000000000000001,circuit2235.qasm,29,1.0,0,✗,"{'100': 11, '001': 17, '010': 11, '011': 13, '111': 8, '101': 26, '000': 7, '110': 7}"
FK12,malicious,0.7000000000000001,circuit2994.qasm,34,0.0,1,✗,"{'001': 36, '101': 31, '010': 17, '110': 13, '000': 1, '111': 1, '100': 1}"
FK12,malicious,0.7000000000000001,circuit6300.qasm,29,0.0,1,✗,"{'001': 28, '100': 18, '110': 8, '111': 10, '010': 20, '101': 7, '011': 7, '000': 2}"
FK12,malicious,0.7000000000000001,circuit3915.qasm,39,1.0,1,✓,"{'110': 26, '000': 22, '010': 20, '100': 19, '111': 2, '001': 5, '101': 4, '011': 2}"
FK12,malicious,0.7000000000000001,circuit2758.qasm,28,1.0,0,✗,"{'010': 9, '100': 38, '011': 19, '000': 19, '101': 1, '110': 8, '111': 6}"
FK12,malicious,0.7000000000000001,circuit4577.qasm,34,0.0,1,✗,"{'011': 27, '111': 17, '010': 9, '000': 12, '101': 15, '110': 8, '001': 8, '100': 4}"
FK12,malicious,0.7000000000000001,circuit2912.qasm,34,0.0,0,✓,"{'000': 22, '011': 4, '010': 23, '100': 35, '110': 9, '101': 5, '001': 2}"
FK12,malicious,0.7000000000000001,circuit5951.qasm,35,0.0,0,✓,"{'001': 13, '111': 23, '100': 12, '000': 10, '010': 17, '011': 11, '101': 9, '110': 5}"
FK12,malicious,0.7000000000000001,circuit3825.qasm,37,0.0,1,✗,"{'001': 19, '100': 20, '101': 11, '111': 5, '000': 23, '011': 9, '010': 8, '110': 5}"
FK12,malicious,0.7000000000000001,circuit2468.qasm,40,0.0,1,✗,"{'111': 38, '011': 56, '110': 6}"
FK12,malicious,0.7000000000000001,circuit8166.qasm,34,,0,✗,"{'100': 37, '011': 3, '010': 10, '000': 35, '110': 8, '111': 4, '001': 2, '101': 1}"
FK12,malicious,0.7000000000000001,circuit0453.qasm,36,1.0,0,✗,"{'101': 20, '001': 21, '111': 28, '011': 14, '000': 4, '100': 5, '110': 5, '010': 3}"
FK12,malicious,0.7000000000000001,circuit5996.qasm,32,0.0,1,✗,"{'011': 8, '110': 21, '010': 19, '001': 5, '000': 22, '111': 6, '101': 3, '100': 16}"
FK12,malicious,0.7000000000000001,circuit6162.qasm,34,0.0,1,✗,"{'001': 7, '010': 34, '111': 7, '011': 9, '110': 15, '101': 19, '100': 6, '000': 3}"
FK12,malicious,0.7000000000000001,circuit5293.qasm,36,0.0,1,✗,"{'100': 30, '011': 18, '000': 39, '111': 13}"
FK12,malicious,0.7000000000000001,circuit9009.qasm,30,1.0,0,✗,"{'001': 19, '101': 42, '010': 16, '011': 7, '110': 7, '000': 3, '111': 5, '100': 1}"
FK12,malicious,0.7000000000000001,circuit4361.qasm,29,1.0,0,✗,"{'011': 17, '100': 45, '000': 30, '111': 8}"
FK12,malicious,0.7000000000000001,circuit7892.qasm,37,0.0,1,✗,"{'001': 43, '101': 18, '011': 7, '010': 7, '111': 8, '110': 12, '000': 4, '100': 1}"
FK12,malicious,0.7000000000000001,circuit5525.qasm,28,1.0,1,✓,"{'110': 27, '010': 26, '100': 25, '000': 22}"
FK12,malicious,0.7000000000000001,circuit0138.qasm,39,,1,✗,"{'100': 28, '010': 42, '110': 22, '000': 8}"
FK12,malicious,0.7000000000000001,circuit6783.qasm,32,1.0,0,✗,"{'100': 36, '000': 10, '101': 12, '010': 7, '001': 17, '011': 8, '111': 5, '110': 5}"
FK12,malicious,0.7000000000000001,circuit7085.qasm,34,1.0,0,✗,"{'000': 11, '111': 43, '011': 36, '100': 10}"
FK12,malicious,0.7000000000000001,circuit2788.qasm,31,0.0,1,✗,"{'110': 32, '010': 37, '011': 6, '111': 4, '101': 10, '001': 10, '100': 1}"
FK12,malicious,0.7000000000000001,circuit4214.qasm,32,1.0,1,✓,"{'110': 27, '011': 3, '001': 32, '111': 4, '101': 22, '000': 4, '010': 7, '100': 1}"
FK12,malicious,0.7000000000000001,circuit4346.qasm,36,0.0,1,✗,"{'000': 13, '011': 45, '111': 29, '100': 13}"
FK12,malicious,0.7000000000000001,circuit8996.qasm,45,1.0,0,✗,"{'111': 22, '011': 12, '101': 28, '001': 11, '110': 6, '010': 9, '100': 3, '000': 9}"
FK12,malicious,0.7000000000000001,circuit4963.qasm,37,1.0,0,✗,"{'110': 45, '101': 4, '001': 21, '010': 18, '000': 1, '100': 3, '111': 4, '011': 4}"
FK12,malicious,0.7000000000000001,circuit2069.qasm,38,0.0,1,✗,"{'100': 28, '111': 8, '000': 44, '001': 8, '101': 4, '011': 6, '110': 1, '010': 1}"
FK12,malicious,0.7000000000000001,circuit8043.qasm,33,1.0,1,✓,"{'101': 11, '110': 30, '010': 40, '100': 9, '111': 2, '001': 3, '000': 4, '011': 1}"
FK12,malicious,0.7000000000000001,circuit6756.qasm,32,0.0,0,✓,"{'000': 14, '101': 8, '110': 31, '010': 23, '011': 10, '001': 4, '111': 6, '100': 4}"
FK12,malicious,0.7000000000000001,circuit7253.qasm,40,0.0,1,✗,"{'000': 14, '100': 15, '010': 38, '111': 10, '110': 13, '101': 4, '001': 5, '011': 1}"
FK12,malicious,0.7000000000000001,circuit5450.qasm,35,1.0,0,✗,"{'011': 28, '111': 53, '000': 11, '100': 8}"
FK12,malicious,0.7000000000000001,circuit7443.qasm,38,1.0,0,✗,"{'110': 37, '010': 21, '001': 15, '000': 9, '101': 9, '111': 3, '100': 4, '011': 2}"
FK12,malicious,0.7000000000000001,circuit1112.qasm,31,0.0,1,✗,"{'111': 12, '110': 8, '100': 23, '000': 43, '011': 9, '010': 3, '001': 2}"
FK12,malicious,0.7000000000000001,circuit6034.qasm,38,0.0,1,✗,"{'111': 40, '011': 60}"
FK12,malicious,0.75,circuit5463.qasm,38,1.0,0,✗,"{'011': 9, '111': 43, '100': 10, '000': 38}"
FK12,malicious,0.75,circuit8843.qasm,36,1.0,1,✓,"{'100': 32, '000': 38, '111': 22, '011': 8}"
FK12,malicious,0.75,circuit3966.qasm,33,0.0,1,✗,"{'101': 36, '001': 54, '000': 6, '100': 4}"
FK12,malicious,0.75,circuit2875.qasm,39,0.0,1,✗,"{'111': 21, '001': 23, '101': 13, '000': 12, '011': 17, '010': 5, '110': 4, '100': 5}"
FK12,malicious,0.75,circuit5231.qasm,39,0.0,0,✓,"{'001': 43, '101': 44, '100': 5, '000': 8}"
FK12,malicious,0.75,circuit6764.qasm,32,1.0,0,✗,"{'100': 44, '000': 33, '111': 8, '011': 15}"
FK12,malicious,0.75,circuit9797.qasm,50,1.0,0,✗,"{'110': 21, '100': 44, '010': 27, '000': 8}"
FK12,malicious,0.75,circuit3874.qasm,34,0.0,1,✗,"{'101': 15, '111': 2, '110': 23, '010': 40, '100': 6, '001': 8, '011': 2, '000': 4}"
FK12,malicious,0.75,circuit9941.qasm,41,1.0,0,✗,"{'110': 34, '011': 13, '000': 18, '111': 6, '010': 14, '001': 4, '101': 7, '100': 4}"
FK12,malicious,0.75,circuit2569.qasm,44,0.0,1,✗,"{'011': 42, '100': 13, '101': 15, '111': 6, '010': 4, '001': 7, '000': 11, '110': 2}"
FK12,malicious,0.75,circuit8872.qasm,37,1.0,0,✗,"{'010': 22, '000': 17, '110': 17, '100': 44}"
FK12,malicious,0.75,circuit0970.qasm,36,1.0,0,✗,"{'110': 41, '010': 23, '100': 20, '000': 6, '011': 2, '101': 2, '111': 2, '001': 4}"
FK12,malicious,0.75,circuit0389.qasm,36,0.0,1,✗,"{'010': 48, '011': 1, '000': 11, '101': 1, '100': 24, '110': 13, '111': 2}"
FK12,malicious,0.75,circuit9534.qasm,41,0.0,1,✗,"{'100': 17, '101': 14, '000': 16, '110': 5, '001': 15, '011': 13, '010': 18, '111': 2}"
FK12,malicious,0.75,circuit7354.qasm,33,0.0,1,✗,"{'010': 48, '011': 8, '110': 35, '111': 9}"
FK12,malicious,0.75,circuit6467.qasm,44,0.0,1,✗,"{'011': 17, '100': 7, '000': 13, '110': 14, '111': 9, '010': 14, '001': 19, '101': 7}"
FK12,malicious,0.75,circuit0874.qasm,29,1.0,0,✗,"{'010': 5, '100': 28, '000': 16, '001': 12, '111': 5, '011': 10, '101': 19, '110': 5}"
FK12,malicious,0.75,circuit2595.qasm,41,1.0,0,✗,"{'011': 24, '111': 41, '100': 8, '000': 11, '001': 11, '110': 3, '010': 1, '101': 1}"
FK12,malicious,0.75,circuit0736.qasm,40,,0,✗,"{'001': 15, '100': 23, '000': 13, '111': 19, '101': 4, '011': 14, '010': 8, '110': 4}"
FK12,malicious,0.75,circuit7844.qasm,44,0.0,1,✗,"{'110': 10, '000': 4, '001': 19, '010': 33, '100': 22, '111': 5, '011': 3, '101': 4}"
FK12,malicious,0.75,circuit9496.qasm,31,0.0,1,✗,"{'011': 44, '111': 15, '101': 12, '100': 14, '010': 4, '000': 4, '001': 6, '110': 1}"
FK12,malicious,0.75,circuit7404.qasm,40,0.0,1,✗,"{'011': 45, '100': 12, '111': 35, '000': 8}"
FK12,malicious,0.75,circuit1761.qasm,39,1.0,1,✓,"{'101': 20, '011': 13, '001': 36, '111': 31}"
FK12,malicious,0.75,circuit0614.qasm,40,0.0,1,✗,"{'101': 6, '001': 5, '011': 5, '010': 50, '110': 21, '100': 5, '111': 6, '000': 2}"
FK12,malicious,0.75,circuit3217.qasm,37,0.0,1,✗,"{'000': 8, '011': 56, '111': 14, '010': 3, '100': 18, '001': 1}"
FK12,malicious,0.75,circuit6682.qasm,40,0.0,1,✗,"{'011': 50, '100': 14, '000': 4, '111': 32}"
FK12,malicious,0.75,circuit4894.qasm,35,1.0,0,✗,"{'010': 33, '110': 44, '001': 15, '101': 8}"
FK12,malicious,0.75,circuit9992.qasm,24,1.0,0,✗,"{'000': 13, '100': 19, '001': 8, '101': 18, '010': 9, '011': 13, '110': 14, '111': 6}"
FK12,malicious,0.75,circuit7338.qasm,35,0.0,1,✗,"{'011': 26, '111': 14, '000': 24, '010': 12, '100': 12, '101': 3, '110': 9}"
FK12,malicious,0.75,circuit1233.qasm,38,1.0,0,✗,"{'001': 2, '011': 17, '111': 24, '010': 14, '000': 12, '110': 20, '100': 8, '101': 3}"
FK12,malicious,0.75,circuit9978.qasm,41,0.0,1,✗,"{'101': 24, '011': 46, '100': 3, '111': 14, '000': 3, '001': 7, '110': 2, '010': 1}"
FK12,malicious,0.75,circuit1952.qasm,43,0.0,1,✗,"{'111': 39, '011': 38, '010': 14, '110': 9}"
FK12,malicious,0.75,circuit8928.qasm,31,1.0,0,✗,"{'011': 16, '101': 43, '010': 14, '001': 14, '111': 7, '100': 4, '110': 2}"
FK12,malicious,0.75,circuit8080.qasm,38,0.0,1,✗,"{'101': 7, '111': 15, '110': 12, '011': 20, '001': 5, '010': 27, '000': 7, '100': 7}"
FK12,malicious,0.75,circuit5723.qasm,37,0.0,1,✗,"{'101': 20, '001': 38, '111': 12, '011': 16, '010': 4, '110': 7, '100': 2, '000': 1}"
FK12,malicious,0.75,circuit4013.qasm,37,1.0,0,✗,"{'111': 19, '101': 16, '110': 11, '100': 16, '011': 9, '000': 15, '010': 6, '001': 8}"
FK12,malicious,0.75,circuit3926.qasm,52,1.0,0,✗,"{'100': 10, '011': 34, '000': 6, '111': 50}"
FK12,malicious,0.75,circuit6073.qasm,33,0.0,1,✗,"{'101': 28, '100': 1, '001': 50, '111': 7, '110': 7, '011': 4, '010': 3}"
FK12,malicious,0.75,circuit2622.qasm,33,1.0,0,✗,"{'101': 39, '011': 15, '001': 24, '110': 10, '010': 3, '000': 2, '111': 4, '100': 3}"
FK12,malicious,0.75,circuit4617.qasm,36,0.0,1,✗,"{'001': 21, '000': 28, '110': 12, '100': 17, '101': 8, '010': 4, '111': 7, '011': 3}"
FK12,malicious,0.75,circuit4460.qasm,45,1.0,0,✗,"{'000': 28, '100': 41, '111': 14, '011': 17}"
FK12,malicious,0.75,circuit3513.qasm,36,0.0,1,✗,"{'010': 13, '000': 25, '001': 10, '011': 17, '100': 17, '101': 4, '111': 10, '110': 4}"
FK12,malicious,0.75,circuit5351.qasm,44,1.0,0,✗,"{'110': 42, '010': 22, '001': 15, '111': 5, '011': 5, '101': 9, '100': 2}"
FK12,malicious,0.75,circuit5990.qasm,26,0.0,1,✗,"{'010': 40, '110': 21, '001': 11, '100': 3, '101': 12, '011': 8, '111': 5}"
FK12,malicious,0.75,circuit3406.qasm,31,1.0,0,✗,"{'110': 13, '101': 22, '111': 11, '100': 7, '010': 17, '001': 19, '011': 5, '000': 6}"
FK12,malicious,0.75,circuit7046.qasm,44,1.0,0,✗,"{'001': 13, '111': 41, '011': 26, '101': 5, '000': 7, '100': 5, '110': 3}"
FK12,malicious,0.75,circuit5794.qasm,41,1.0,0,✗,"{'100': 42, '011': 11, '000': 16, '101': 6, '010': 9, '111': 3, '110': 10, '001': 3}"
FK12,malicious,0.75,circuit3928.qasm,29,,1,✗,"{'100': 19, '111': 31, '000': 11, '011': 39}"
FK12,malicious,0.75,circuit0354.qasm,40,1.0,0,✗,"{'011': 18, '100': 37, '000': 24, '001': 5, '101': 5, '111': 7, '110': 2, '010': 2}"
FK12,malicious,0.75,circuit5594.qasm,45,0.0,1,✗,"{'010': 26, '001': 9, '011': 5, '111': 3, '101': 6, '100': 25, '110': 14, '000': 12}"
FK12,malicious,0.75,circuit3927.qasm,37,0.0,1,✗,"{'001': 51, '101': 12, '010': 6, '011': 11, '111': 16, '100': 3, '110': 1}"
FK12,malicious,0.75,circuit5377.qasm,44,1.0,0,✗,"{'111': 47, '011': 23, '000': 9, '101': 2, '001': 6, '010': 3, '110': 6, '100': 4}"
FK12,malicious,0.75,circuit4065.qasm,41,1.0,0,✗,"{'000': 12, '011': 14, '111': 23, '110': 25, '101': 4, '001': 10, '100': 4, '010': 8}"
FK12,malicious,0.75,circuit0338.qasm,39,1.0,0,✗,"{'100': 33, '111': 17, '011': 12, '010': 10, '000': 15, '110': 3, '101': 5, '001': 5}"
FK12,malicious,0.75,circuit9699.qasm,36,0.0,1,✗,"{'100': 21, '101': 10, '001': 3, '011': 41, '111': 16, '010': 8, '000': 1}"
FK12,malicious,0.75,circuit2149.qasm,39,0.0,1,✗,"{'111': 18, '000': 52, '100': 22, '011': 8}"
